land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,wall_fence,room_size,property_value
240,224,5,4,1,1,1,1,1,3,210461
348,301,5,2,1,1,1,1,1,2,287787
289,288,4,3,1,0,1,1,0,2,222656
260,233,4,5,1,1,1,1,1,3,224868
270,234,5,4,0,1,1,1,1,2,245283
255,243,5,4,1,1,1,1,1,3,209731
242,230,5,3,1,1,1,1,1,2,230838
109,108,1,1,0,0,0,0,0,1,61188
300,268,4,3,1,1,1,0,0,2,217452
464,443,6,7,1,1,1,1,1,3,369480
180,163,2,1,1,1,0,1,0,3,123055
200,180,3,2,1,1,0,0,1,2,163292
341,341,5,2,1,1,1,0,1,3,254115
276,262,5,5,1,1,1,1,1,1,236549
270,236,4,2,0,1,1,1,1,3,219168
359,323,6,4,0,1,1,1,1,3,263754
508,451,7,6,1,1,1,1,1,3,387437
272,244,5,2,1,1,1,1,1,1,236763
332,300,5,5,1,1,1,1,1,1,294066
127,126,2,3,1,0,0,0,0,0,89873
249,226,4,3,1,1,1,1,1,1,233940
504,489,8,9,1,1,1,1,1,2,404424
269,233,4,5,0,1,0,1,0,1,220458
145,129,1,1,0,0,0,0,0,2,86859
231,220,3,3,1,1,0,0,0,2,169984
272,244,4,5,1,1,1,1,1,3,237984
341,292,6,7,1,1,1,1,1,2,298069
467,422,7,7,1,1,1,1,1,3,358335
150,132,1,1,0,0,0,0,0,0,76763
173,165,2,3,1,0,0,1,0,2,141434
322,307,5,4,1,1,1,1,1,1,268252
164,160,2,2,0,0,1,0,0,3,131814
194,172,3,4,1,1,0,0,1,1,158740
217,189,3,3,0,1,0,0,1,3,158054
219,217,3,3,1,0,1,0,0,1,137469
310,292,4,4,1,1,0,1,1,1,252479
272,266,4,5,1,1,1,0,1,3,218147
174,153,2,2,1,0,0,0,0,2,138929
144,141,1,2,0,0,0,0,0,0,65319
185,169,3,2,1,0,0,1,0,2,134825
399,389,6,4,1,1,1,1,1,3,323981
272,259,4,3,1,1,1,1,0,3,200120
179,164,2,3,0,1,1,0,0,3,135905
153,137,3,1,0,0,0,0,1,3,111493
168,151,3,2,0,1,0,1,1,3,138734
292,276,5,4,1,1,0,1,1,1,234408
307,271,4,4,1,1,1,1,1,1,257606
216,190,4,4,1,1,0,1,1,3,166707
253,248,5,2,1,1,1,0,1,3,202281
254,252,5,4,1,1,1,1,1,3,227372
205,182,4,4,1,1,1,1,1,3,201653
169,157,2,1,0,0,0,0,0,1,90483
199,179,3,4,1,0,1,0,0,2,149023
341,306,6,5,1,1,1,1,1,3,282186
138,129,1,1,1,1,0,0,0,1,110817
109,103,1,1,1,0,0,0,0,0,68178
175,161,3,4,1,0,0,0,1,2,139032
234,208,4,5,1,1,1,1,1,1,212129
268,262,5,4,1,1,1,0,1,3,209231
109,104,1,1,0,0,0,0,0,1,60018
267,252,4,4,1,1,1,1,0,1,204838
335,332,5,5,0,1,1,1,1,1,332617
106,104,1,2,0,0,0,0,0,0,80983
150,133,1,2,0,0,1,0,0,2,99224
191,169,3,1,0,1,1,0,0,2,122390
146,144,2,2,0,0,0,0,0,2,103927
409,408,6,7,1,1,1,1,1,2,322828
240,224,3,4,0,1,0,0,0,3,153199
195,193,3,3,1,0,0,0,1,2,130320
380,349,6,6,1,1,1,1,1,3,309895
144,138,1,2,1,0,0,0,0,3,106619
161,161,3,2,1,0,0,1,1,1,138496
190,180,4,4,0,1,0,0,1,2,138254
246,217,5,3,1,1,1,1,1,1,207261
180,162,3,2,1,1,1,0,0,2,153595
287,260,4,4,1,1,1,1,1,1,231131
177,164,3,1,0,1,0,0,1,2,134564
277,274,5,2,0,1,1,1,1,1,238661
447,403,6,4,1,1,1,1,1,2,416757
185,169,2,3,0,0,1,0,0,2,152111
217,206,4,5,1,1,1,1,1,1,177903
340,294,5,3,0,1,1,1,1,3,269781
268,247,5,2,1,1,1,1,1,1,213729
201,191,4,3,1,1,1,1,1,2,176802
162,144,2,1,0,1,1,0,0,0,116291
200,200,3,4,0,0,0,1,1,1,155556
426,425,7,7,1,1,1,1,1,3,341550
128,120,1,2,0,1,1,0,0,3,96926
118,105,1,1,0,1,0,0,0,0,82041
193,189,3,4,1,0,0,1,1,1,162324
226,205,4,3,1,1,1,1,1,2,189194
196,191,4,3,1,1,1,1,1,2,207942
707,608,8,8,1,1,1,1,1,3,570075
597,581,7,4,1,1,1,1,1,2,521683
274,253,5,2,1,1,1,1,1,1,239444
505,494,8,5,1,1,1,1,1,3,403997
215,208,4,2,1,1,1,1,1,1,203827
231,217,4,3,1,1,1,1,1,3,207948
261,248,4,5,1,1,1,1,1,2,236552
241,236,5,4,1,1,0,1,1,2,202570
293,253,5,2,1,1,1,1,1,3,246237
139,133,2,3,0,1,0,1,0,1,115469
294,291,5,4,1,1,1,1,1,3,243816
177,163,3,1,1,1,0,0,0,2,110706
245,215,4,4,0,1,1,0,1,3,207967
298,285,4,5,1,1,1,1,1,1,246555
267,257,5,4,1,1,1,1,1,1,205382
229,198,3,3,0,1,1,0,0,3,169785
102,91,1,1,0,1,0,0,0,0,72773
209,205,3,2,1,0,0,0,0,3,143738
168,165,3,3,0,0,0,0,0,1,120238
244,236,4,4,1,1,1,1,0,1,193290
151,129,3,1,1,1,0,1,0,3,104931
104,98,1,2,1,1,0,0,0,3,77390
189,167,3,1,0,1,0,0,1,1,150170
226,205,4,4,1,1,0,1,1,2,188898
286,252,4,4,1,1,1,1,1,2,252146
193,189,4,4,1,0,0,1,0,2,147144
242,220,4,2,1,1,1,1,1,2,214484
359,316,5,3,1,1,1,1,1,1,304141
310,276,4,3,1,1,1,1,1,3,265094
284,244,4,5,1,1,1,1,1,2,275772
668,551,8,6,0,1,1,1,1,3,574528
164,163,2,2,0,0,0,0,0,0,104962
309,280,4,5,1,1,0,1,1,2,258833
255,231,4,2,1,1,1,1,1,2,196737
121,110,2,1,0,1,0,0,0,3,106486
382,348,6,4,1,1,1,1,0,2,284625
151,137,2,3,0,0,0,1,0,3,130072
334,321,5,3,1,1,1,1,1,2,252797
205,194,4,5,1,1,1,1,0,2,161684
212,193,3,4,0,1,0,0,1,1,168388
127,123,1,1,0,0,0,0,0,2,63837
288,257,5,2,1,1,1,1,1,2,245935
260,237,5,2,1,1,1,1,1,2,209604
135,132,1,1,1,0,0,0,1,0,105347
286,253,4,2,1,1,0,1,1,2,231960
305,284,5,5,1,1,1,1,1,3,254037
232,224,3,3,1,1,1,0,1,2,197837
231,208,5,3,1,1,1,1,1,3,191114
148,129,1,2,1,1,0,0,0,2,88060
238,234,4,4,1,0,1,1,0,1,177457
316,283,5,5,1,1,1,1,1,3,260139
364,360,6,4,1,1,1,1,1,3,286540
264,245,4,3,1,1,1,1,1,3,238296
271,255,4,2,0,1,1,0,1,2,222925
131,128,1,2,1,0,0,0,0,3,88338
130,129,2,2,0,0,0,1,1,3,110976
194,185,4,5,1,1,1,1,0,1,144529
126,122,2,3,0,0,0,0,0,0,101665
173,167,3,4,1,1,1,0,1,2,184771
474,464,7,4,1,1,1,1,1,2,399439
203,182,4,3,1,1,0,1,1,3,159302
293,264,4,3,1,1,0,1,0,3,212971
170,149,2,3,1,1,0,1,0,2,133209
210,184,3,4,0,1,1,0,0,2,163285
307,275,5,2,1,1,1,1,1,3,246637
306,267,5,4,1,1,1,1,1,3,259136
105,91,1,2,0,1,0,0,0,3,72792
227,193,4,5,1,1,1,1,1,1,220457
259,230,5,5,1,1,1,1,0,3,213094
191,173,4,2,0,1,1,1,1,1,172286
345,302,5,3,1,1,1,1,1,3,300137
232,222,5,3,1,1,1,1,1,2,201122
217,198,3,4,0,1,0,1,1,3,195032
196,192,4,4,1,1,1,1,0,3,157146
469,430,7,5,1,1,1,1,1,3,372550
193,173,4,4,0,1,0,1,1,3,162891
165,142,2,3,1,0,0,0,0,3,96887
156,153,3,2,1,0,0,0,0,3,116649
183,174,3,2,0,1,0,1,1,3,162492
240,236,4,3,1,0,1,0,1,1,183100
273,244,5,4,1,1,1,1,1,2,245806
215,198,3,1,0,1,0,1,0,2,147956
307,294,5,5,1,1,1,1,1,3,259120
276,253,4,2,1,1,1,1,1,2,253913
290,251,5,3,1,1,1,1,1,3,222652
276,247,4,3,1,1,1,0,0,1,209573
208,182,3,3,1,0,0,0,0,2,126998
215,189,4,2,1,1,1,1,1,2,192671
218,202,3,2,1,1,0,0,1,3,165600
293,292,4,3,1,1,1,0,1,3,226297
166,142,3,3,0,0,1,0,1,1,139000
125,124,1,1,0,0,0,1,0,1,100922
274,256,4,2,1,1,0,1,1,3,203874
181,173,3,4,0,1,0,0,1,3,123339
248,235,4,5,1,1,0,1,1,1,242927
117,103,1,2,1,1,0,0,0,1,80805
238,216,3,4,0,1,1,0,0,3,174955
412,373,6,7,1,1,1,1,1,2,340215
148,135,1,1,0,0,0,0,0,3,89559
156,143,2,2,0,1,0,0,1,2,136766
305,289,4,3,1,1,1,1,1,1,250608
226,201,4,3,1,1,1,1,0,3,177630
234,200,4,2,1,1,1,1,0,1,192284
293,254,4,2,1,1,1,0,0,2,214157
120,120,1,2,1,0,0,0,0,1,65590
290,253,4,4,0,1,1,1,0,3,216986
268,236,5,4,1,1,1,1,1,3,227682
223,192,3,2,1,1,1,0,1,1,194808
209,199,4,5,0,1,0,1,1,1,173770
235,204,4,3,1,1,1,1,1,2,207286
117,111,1,2,1,0,0,0,0,0,84180
218,211,3,2,1,1,0,0,0,2,166604
215,203,4,5,1,1,1,1,1,1,171714
199,183,4,5,1,1,1,1,1,1,202069
222,222,3,3,1,0,1,0,0,1,166445
158,156,3,3,1,0,1,0,1,3,129185
277,266,4,5,1,1,0,0,0,2,187989
263,237,5,5,1,1,1,1,1,3,225446
300,295,5,3,1,1,1,0,1,2,224919
106,104,1,2,0,0,1,0,0,1,70357
154,140,3,1,1,0,0,1,0,1,118814
216,187,4,3,1,1,1,1,1,2,197211
137,121,1,1,1,1,0,0,1,2,109340
210,179,3,4,1,1,0,0,1,3,161952
145,133,2,2,1,0,0,1,0,0,121569
319,288,5,5,1,1,1,1,1,3,320116
150,143,1,1,1,1,0,0,0,3,96738
243,208,4,5,1,1,1,1,1,1,212413
101,100,1,1,0,0,0,0,0,2,81251
420,360,6,5,1,1,1,1,1,2,402970
266,244,4,3,1,1,0,1,1,1,202022
767,678,8,9,1,1,1,1,1,3,692086
166,163,2,1,0,0,0,0,0,0,116616
137,126,1,1,0,1,1,0,0,3,117264
276,240,4,5,0,1,1,1,1,1,229773
324,321,5,2,1,1,1,0,1,3,262513
199,187,4,2,1,1,0,1,1,3,173111
439,436,6,4,1,1,1,1,1,3,320752
217,210,4,4,1,1,1,1,1,3,238405
219,208,3,4,1,1,1,0,0,3,159768
251,250,5,3,1,1,1,1,1,3,210909
154,152,3,2,0,0,0,0,0,1,83735
255,241,4,3,0,1,1,1,1,2,244337
224,200,3,1,1,1,1,0,0,1,148437
302,277,4,3,1,1,1,1,1,2,240369
224,200,3,3,1,0,1,0,0,2,171721
148,145,1,2,1,0,0,0,0,1,88437
178,177,2,2,0,0,0,0,0,1,116234
219,195,3,4,0,1,0,1,0,1,168940
294,281,4,2,1,1,0,1,0,3,218703
229,203,4,3,1,1,0,1,1,1,194543
157,138,3,4,1,0,1,0,0,3,125329
194,173,3,1,0,1,0,1,1,1,176117
273,248,5,3,1,1,1,1,1,2,248374
204,178,4,5,0,1,1,1,1,2,208898
280,238,4,4,1,1,1,1,1,1,237524
263,238,4,4,0,1,1,0,1,1,202409
336,324,5,4,0,1,1,1,0,2,268468
295,283,4,3,0,1,1,1,1,1,230974
292,274,4,2,1,1,1,1,1,1,272300
783,737,8,6,1,1,1,1,1,2,684338
133,127,1,2,1,0,0,0,0,2,100599
310,268,5,3,1,1,1,1,1,2,259689
309,273,6,7,1,1,1,1,1,2,259481
157,145,2,2,0,1,0,0,0,1,99421
267,238,4,5,1,1,0,1,1,1,226331
334,313,5,3,1,1,0,1,1,3,255007
461,408,8,5,1,1,1,1,1,2,370318
136,122,1,2,0,1,1,0,0,1,108593
221,217,4,4,1,1,0,1,1,3,209302
127,122,1,1,0,0,0,0,0,3,78143
220,189,3,1,0,1,1,0,1,1,203821
447,435,7,7,1,1,1,1,1,3,373439
417,395,7,4,1,1,1,1,1,2,334752
648,577,8,6,1,1,1,1,1,3,530871
151,150,3,4,0,0,0,0,0,1,106342
128,118,2,1,1,0,0,0,0,0,65325
326,280,6,6,1,1,1,1,1,2,292020
306,262,6,5,1,1,1,1,1,2,244260
282,251,4,5,1,1,0,1,1,1,235997
347,334,5,4,1,1,1,1,1,3,285849
284,277,5,3,1,1,1,1,1,2,280710
290,289,4,4,1,0,1,1,0,3,226525
235,234,4,2,1,1,1,1,1,3,209753
112,108,1,1,0,0,0,0,0,0,65365
115,98,1,2,0,1,0,0,1,2,89046
136,131,2,1,0,0,0,1,0,0,90116
160,138,3,3,0,1,0,0,1,2,103212
289,256,4,3,1,1,1,1,1,2,263437
264,255,4,2,1,1,1,0,0,2,171855
191,172,3,1,0,1,1,0,1,3,143772
190,189,4,2,0,1,1,1,0,2,144935
245,242,5,5,1,0,1,1,1,2,188601
360,329,6,7,1,1,1,1,1,2,308478
140,129,1,2,1,1,0,0,0,0,92125
188,168,3,4,1,1,0,0,0,2,124956
307,285,4,4,1,1,1,0,1,3,232553
314,305,5,3,1,1,1,1,0,2,242657
326,302,6,4,1,1,1,1,1,2,293044
458,455,6,4,1,1,1,1,1,3,370745
145,138,2,2,0,0,0,0,1,0,106654
246,234,4,4,1,1,1,1,0,3,172336
460,452,6,5,1,1,1,1,1,3,357225
425,394,6,5,1,1,1,1,1,2,372923
234,211,4,4,1,1,1,0,1,1,215624
203,176,4,3,1,1,0,0,1,2,147493
210,208,4,2,1,1,1,1,0,1,181599
206,178,3,2,0,0,0,1,1,1,176508
190,171,2,2,1,1,0,0,0,2,115301
183,172,3,1,1,1,0,0,0,3,135227
112,97,1,1,0,0,0,0,0,1,65204
269,244,4,2,1,1,1,1,1,1,229442
236,219,3,1,1,0,0,0,1,2,158003
267,265,5,4,1,1,1,0,1,3,200594
112,108,1,2,0,0,0,0,0,1,66816
202,187,4,4,1,1,0,1,1,2,166388
230,204,4,5,1,1,0,0,1,2,197287
209,202,3,2,0,1,0,1,1,2,176936
150,150,3,1,0,0,0,0,0,2,102089
257,241,4,2,1,1,1,1,0,2,194602
306,305,5,4,1,1,1,1,0,3,239922
204,204,3,2,1,0,0,0,1,1,168179
451,413,6,5,1,1,1,1,1,3,355416
227,194,4,4,1,1,1,1,1,3,213990
560,527,7,5,1,1,1,1,1,3,440203
249,233,5,5,1,1,1,1,1,3,233775
453,394,6,5,1,1,1,1,1,3,369114
199,179,4,2,1,1,1,1,1,3,183976
234,203,4,3,1,1,0,1,1,3,201505
232,214,4,2,1,1,1,0,1,1,184904
338,305,5,2,1,1,1,1,1,3,249293
186,164,3,2,0,1,0,0,1,3,152476
146,133,1,1,0,1,1,0,1,0,118034
256,236,4,3,1,1,0,1,1,1,211209
110,102,1,2,0,0,0,0,0,1,81364
150,140,3,3,1,1,1,0,0,2,114355
106,101,1,2,1,0,0,0,1,0,78658
145,138,1,2,0,0,0,0,0,2,92552
141,141,1,2,1,0,0,0,0,0,97921
287,255,5,3,1,1,1,1,1,3,230566
638,518,8,5,1,1,1,1,1,3,485505
207,197,4,5,1,1,1,1,1,1,199134
194,176,3,4,1,1,0,0,1,2,178647
427,401,6,5,1,1,1,1,1,3,327151
155,151,3,1,1,0,0,1,0,2,104495
189,169,2,3,0,1,1,0,0,2,149229
214,182,3,3,0,1,0,0,0,2,143459
299,281,5,3,0,1,1,0,1,2,236899
290,256,4,2,0,1,1,0,0,2,199864
246,217,4,5,0,1,1,1,1,2,220207
304,298,5,4,1,1,1,1,1,2,266567
541,522,7,4,1,1,1,1,1,3,425148
289,269,4,5,1,1,1,1,1,1,278712
209,186,3,2,1,1,0,0,0,3,136515
150,140,3,4,1,1,0,0,1,3,114169
264,243,4,5,1,1,1,1,1,3,203974
343,312,5,3,0,1,1,1,0,2,246632
178,177,3,3,1,0,0,1,1,2,157844
226,219,3,4,0,1,0,0,0,2,145237
334,324,5,2,1,1,1,1,1,2,292941
281,253,4,3,0,1,1,0,1,1,264968
360,327,5,2,0,1,1,1,1,3,287175
160,136,2,3,1,1,0,1,0,2,114004
171,169,2,1,1,0,0,0,0,2,111380
317,316,5,2,1,1,1,1,1,2,277634
236,201,3,2,0,1,0,1,1,2,197145
360,340,5,2,1,1,1,1,1,3,288400
260,238,4,3,0,1,1,1,1,2,231866
228,220,4,2,1,1,0,0,1,3,175989
288,245,5,2,1,1,1,1,1,2,252196
121,114,2,1,0,1,0,0,0,1,69912
152,134,2,3,0,0,0,1,1,0,120739
193,184,4,4,0,1,1,1,1,1,156289
289,248,5,3,1,1,1,1,1,3,264436
462,461,6,4,1,1,1,1,1,2,366896
328,289,6,5,1,1,1,1,1,2,288951
199,180,3,3,0,0,0,0,1,3,150397
127,127,2,2,1,0,0,0,0,1,75754
197,178,4,2,1,1,1,1,0,2,185942
181,162,3,4,1,1,1,0,0,3,138954
347,341,5,3,1,1,1,1,1,3,276676
191,166,3,2,1,0,0,1,0,3,129082
345,325,6,7,1,1,1,1,1,2,299999
206,202,3,2,0,0,0,1,1,1,173608
300,272,6,4,1,1,1,1,1,2,251780
245,222,4,2,1,1,1,1,1,2,213396
137,136,1,2,0,0,1,0,0,0,80978
309,284,4,2,1,1,1,1,0,3,219743
713,578,8,7,1,1,1,1,1,3,541825
208,205,4,3,1,0,1,0,1,2,181335
237,203,4,2,1,1,1,0,0,1,180367
297,267,5,2,1,1,1,1,1,3,233180
512,491,8,6,1,1,1,1,1,2,424789
283,267,4,4,1,1,1,1,0,3,228090
266,243,5,5,1,1,1,1,1,3,225123
297,293,5,3,1,1,1,1,1,3,244801
465,440,7,6,1,1,1,1,1,3,393364
309,297,4,5,1,1,1,1,1,2,259852
350,326,5,4,0,1,1,1,1,2,282790
165,154,3,4,0,1,0,0,0,2,124741
273,237,4,2,1,1,1,0,0,2,196480
343,297,5,2,1,1,1,1,0,2,285496
232,218,3,4,1,1,1,0,1,1,196210
246,244,5,4,1,1,1,1,1,3,196145
174,168,2,1,0,1,0,0,1,0,126606
150,144,3,3,1,1,0,1,1,3,132548
122,110,1,1,0,0,0,0,0,0,88060
126,113,1,2,1,0,0,0,0,1,74763
121,121,1,2,0,0,0,0,0,3,85575
331,315,5,5,1,1,1,0,1,3,250668
208,208,3,4,1,0,1,0,1,3,155593
173,157,3,1,0,1,1,0,0,3,116840
326,314,5,5,1,1,1,0,1,2,257226
724,627,8,7,1,1,1,1,1,3,560313
135,122,2,3,0,1,0,1,0,1,131015
209,204,4,4,1,0,1,1,1,2,183243
167,148,2,2,1,1,1,0,0,2,134779
232,213,3,1,1,0,1,0,1,1,168998
228,199,3,2,1,1,1,0,0,3,146426
315,306,5,3,1,1,1,1,1,3,240939
244,223,4,4,0,1,1,1,1,3,222748
239,225,5,2,1,1,1,1,0,2,188485
175,173,3,1,1,0,0,1,0,3,125708
259,224,5,2,1,1,1,1,1,2,229824
189,174,3,4,1,0,0,1,1,3,161501
166,153,3,1,0,0,0,0,0,3,100711
244,230,4,2,1,1,0,1,1,3,190784
202,193,3,3,0,0,1,0,0,1,149933
232,215,4,5,1,1,0,1,1,2,204412
239,219,4,3,1,1,1,1,1,1,212089
454,410,7,7,1,1,1,1,1,2,386874
328,315,5,2,1,1,1,1,1,3,253012
301,287,4,2,1,1,1,1,1,3,227387
142,124,1,2,0,0,0,0,0,2,82745
251,233,5,2,1,1,1,1,1,3,231164
334,324,5,4,0,1,1,1,1,2,286393
146,138,1,1,0,0,0,0,0,3,79861
300,280,4,4,1,1,1,1,1,2,240873
255,250,5,2,0,0,1,1,1,2,211450
182,157,3,1,1,1,0,1,1,2,159502
256,225,4,2,1,1,1,1,1,3,231448
315,313,5,5,1,0,1,1,1,2,260227
152,143,2,3,0,0,0,0,0,2,103084
346,306,5,5,1,1,0,1,0,3,243714
221,199,3,1,1,0,0,0,1,2,161483
152,134,2,2,1,0,0,1,0,1,110686
247,240,4,2,1,1,1,1,1,2,201345
346,301,5,3,1,1,1,0,1,2,265462
219,208,4,3,0,1,1,1,1,2,206024
183,171,3,2,0,1,1,0,1,3,154784
139,121,2,2,0,1,0,0,1,0,103154
165,148,3,3,1,0,0,1,1,3,175392
169,162,3,4,1,1,0,1,1,1,143560
245,212,4,3,1,1,0,1,1,1,203349
199,195,3,4,1,0,0,0,1,2,135560
217,196,4,2,1,1,1,1,1,1,182258
381,327,6,4,1,1,1,1,1,3,324678
279,247,4,2,1,1,1,1,1,2,268216
137,124,1,2,0,1,0,0,0,0,86892
306,288,4,5,0,1,1,1,1,1,275735
196,188,4,5,1,1,1,1,0,2,155692
178,168,2,1,0,1,0,1,0,2,151432
195,184,3,1,1,1,0,0,0,1,155421
178,156,3,1,1,1,1,0,0,1,140290
206,178,4,4,1,1,1,1,0,3,159818
509,441,7,6,1,1,1,1,1,3,403675
167,157,3,4,0,1,0,0,0,2,112733
141,128,1,1,1,1,0,0,0,0,69056
295,280,4,2,1,1,1,1,1,3,228210
233,231,5,2,1,0,1,1,0,3,176517
293,256,5,2,1,1,1,1,1,3,235333
304,274,4,4,1,1,1,1,1,1,236317
333,305,5,4,1,1,1,1,1,2,272892
279,258,4,3,1,1,1,1,0,3,193179
254,226,5,4,1,1,1,1,1,2,239937
237,211,5,4,0,1,1,1,1,2,205067
470,428,6,6,1,1,1,1,1,3,392955
208,178,3,1,1,0,0,1,0,3,150516
285,261,5,3,1,1,1,1,1,2,303095
256,219,5,2,1,1,1,0,1,2,216031
283,275,4,2,1,1,1,1,1,2,262286
347,338,5,4,1,1,0,1,1,2,287452
686,610,8,9,1,1,1,1,1,3,553917
299,259,4,3,1,1,1,1,0,1,222257
247,236,5,5,1,1,1,1,1,2,204102
223,193,4,3,0,1,0,1,1,1,184238
213,196,3,4,0,1,0,0,0,2,145488
159,155,3,4,0,0,0,1,0,2,120312
555,485,7,4,1,1,1,1,1,2,513594
140,124,2,1,1,0,0,0,0,0,100058
119,108,1,1,0,1,0,0,0,1,68482
258,221,4,3,1,1,1,1,1,2,248041
335,303,5,4,1,1,1,1,1,3,288731
396,382,6,7,1,1,1,1,1,2,344604
316,275,5,5,1,1,1,1,1,2,275363
157,143,3,2,0,0,0,0,1,2,105788
259,244,4,5,1,1,1,1,1,1,213286
484,466,7,8,1,1,1,1,1,2,412642
183,180,3,2,0,0,0,1,0,1,129066
299,275,5,4,1,1,1,0,1,3,222123
127,117,1,2,0,0,0,0,0,0,109068
265,254,4,3,0,1,1,1,0,2,185875
165,159,3,2,0,0,0,1,1,3,137598
137,129,2,3,1,0,0,1,0,1,82747
238,230,4,2,0,1,1,1,1,2,196829
217,206,3,4,0,1,0,1,0,1,165372
252,231,5,4,1,1,1,1,1,2,202468
188,176,2,1,1,1,0,0,0,2,126081
246,232,4,5,1,1,1,1,0,1,190034
256,223,5,3,1,1,1,0,1,2,209114
248,234,4,3,0,1,1,1,1,2,219430
238,232,3,3,1,1,0,1,1,3,185464
185,162,3,4,0,1,0,1,0,2,125418
156,140,3,3,1,1,0,0,1,1,100458
135,132,2,1,1,0,0,0,0,0,82197
204,192,3,2,0,1,0,1,1,3,167948
238,226,3,1,0,1,0,1,1,2,205549
187,176,3,4,1,0,1,0,1,1,125197
355,344,6,4,1,1,1,1,1,2,317985
296,276,4,4,0,1,1,1,1,3,246777
231,219,3,2,1,1,0,1,0,1,224372
267,244,5,3,1,1,1,0,1,2,219558
149,147,2,3,0,0,1,0,0,2,104933
277,256,5,4,1,1,1,1,1,3,207289
185,179,2,3,0,0,1,0,0,1,104788
703,571,8,6,0,1,1,1,1,3,519349
136,127,2,2,0,1,0,1,0,2,126428
168,147,3,1,0,1,1,0,0,1,121114
157,156,3,1,0,0,1,0,0,3,102206
289,257,4,4,1,1,1,0,0,2,213083
357,342,5,5,1,1,1,1,1,2,316457
437,388,6,4,1,1,1,1,1,2,367683
236,210,5,2,1,1,1,1,1,2,215029
222,219,3,4,1,0,1,0,1,1,167804
227,205,4,4,1,1,1,0,0,2,164501
424,405,7,4,1,1,1,1,1,2,366550
248,213,4,5,1,1,0,1,1,2,181184
330,315,6,6,1,1,1,1,1,3,260709
233,221,3,4,1,0,1,0,0,2,144435
260,242,5,5,1,1,1,1,1,2,285521
466,427,6,5,1,1,1,1,1,2,369859
193,192,4,4,1,1,1,0,0,1,134535
297,271,5,3,1,1,1,1,0,2,236978
305,275,5,2,1,1,1,1,1,2,256659
289,285,5,4,1,1,1,1,1,3,252213
232,215,4,4,1,1,1,1,0,1,175865
128,127,1,1,0,0,0,1,0,2,96314
180,157,2,2,1,1,1,0,0,0,121393
190,179,3,2,0,0,0,0,0,1,126756
275,265,4,4,1,1,1,1,1,3,220398
305,276,4,4,1,1,0,0,1,2,229534
204,185,4,2,1,1,1,1,1,3,164783
149,137,2,1,0,1,0,0,0,2,84594
244,236,4,2,1,1,1,1,0,1,187849
300,265,5,3,1,1,0,1,1,2,258683
198,195,4,5,1,0,1,0,1,2,139032
101,98,1,1,0,0,0,1,1,1,91359
287,247,4,4,1,1,1,1,1,3,239860
134,131,2,2,1,0,0,1,0,2,95456
336,310,5,4,1,1,1,1,1,3,264968
469,412,7,5,1,1,1,1,0,3,367791
206,198,3,2,1,0,0,0,1,1,159979
261,231,4,4,1,1,1,1,0,2,253517
202,178,3,3,1,1,0,1,1,1,160660
189,181,2,2,0,1,1,0,1,1,152745
264,260,5,4,1,1,1,1,1,3,215895
234,226,4,4,1,1,1,1,1,2,207301
250,230,5,4,1,1,1,1,1,2,228221
205,198,4,5,1,1,1,1,1,1,140752
144,140,2,2,1,0,0,0,0,1,85835
154,151,3,2,1,0,0,1,0,1,126690
197,180,3,3,1,1,1,0,0,3,155339
103,99,1,1,1,0,0,0,0,2,84665
149,148,1,1,1,0,0,0,1,1,81022
124,116,2,3,0,0,1,0,0,2,94299
320,295,5,2,1,1,1,1,1,2,246796
217,217,3,2,1,0,1,0,1,2,165148
163,149,2,3,1,1,0,0,0,0,107098
233,226,4,5,1,1,0,1,0,3,175603
223,212,3,1,0,1,0,0,0,2,138952
593,528,7,4,1,1,1,1,1,3,459310
112,106,1,1,0,0,0,0,1,3,78352
224,217,4,2,1,1,1,1,1,1,193149
301,298,4,2,1,0,1,1,1,3,216299
262,241,5,4,1,1,1,1,1,2,214952
167,150,2,1,1,1,0,0,0,2,110584
351,315,5,3,1,1,1,1,1,3,306327
355,317,5,4,1,1,1,1,1,2,295014
211,206,4,2,1,1,1,1,0,1,166134
127,114,2,3,0,0,1,0,0,1,84043
233,225,4,4,1,1,1,1,1,3,204631
277,276,5,4,1,0,1,1,1,3,220105
292,260,5,2,1,1,1,1,1,2,257781
103,92,1,1,1,1,0,0,0,0,67630
385,373,6,5,1,1,1,1,1,3,301271
178,158,2,3,0,0,0,0,0,2,119338
237,226,3,3,1,1,0,0,1,2,208145
214,202,4,3,1,1,1,1,1,3,158824
213,205,4,3,1,1,1,1,1,2,170228
184,167,2,3,1,1,0,0,0,0,117098
301,267,5,4,1,1,1,1,1,2,272066
466,415,6,5,1,1,1,1,1,2,382160
304,277,5,3,1,1,1,1,1,2,253392
150,128,1,1,1,1,0,0,0,2,135727
204,175,4,2,1,1,0,0,1,1,144598
321,293,5,4,1,1,1,1,1,2,270612
164,146,3,4,1,1,0,0,1,1,145480
284,261,4,5,1,1,1,0,1,2,230916
132,122,1,1,1,0,0,1,1,3,110243
342,329,5,3,1,1,1,1,1,3,252377
409,408,6,4,1,1,1,1,1,2,347585
232,220,4,5,0,1,1,1,1,1,193877
314,270,5,3,0,1,1,1,1,3,269716
